THRESHOLD_GEO,THRESHOLD_PNP,BACKBONE,GEO_HEAD,PNP_HEAD
0,13,0.025592563395054103,0.003690667503561156,0.0008866898536395568
0,13,0.025593812226986465,0.0036612069067091515,0.0008568533278333071
0,14,0.025638248753519013,0.0037260552736906667,0.0009187499795538875
0,14,0.0255914526221414,0.003629183344757901,0.0008365733262438041
0,14,0.0255949593304346,0.003604217519601568,0.0008136741518496703
0,14,0.025618918642449456,0.003725231062167157,0.0009072127065454156
0,15,0.025643748223471145,0.0036701133092626546,0.0008978370911417864
0,15,0.0256001095717343,0.0036482318901480773,0.0008695885395774474
0,15,0.02562196233238165,0.003687664659884878,0.0009077094178885604
0,15,0.025630751782908846,0.0036532073084694834,0.0008762656400601069
0,16,0.025634328647253988,0.0036635471728797523,0.0008697039340264522
0,16,0.025610263065960353,0.0036803638419279686,0.0008881743668984526
0,16,0.025644299928218317,0.0036866785456927923,0.000882149325349392
0,16,0.025596823766588783,0.003696066333960073,0.0008988231695137727
1,0,0.02563737478787796,0.003661708298545235,0.0009438059191243388
1,0,0.025606295412692884,0.0036214008945255325,0.0009095243632029265
1,0,0.025620000687045737,0.0036364570970479878,0.0009249715188231606
1,0,0.02560840613948993,0.0036073763018999346,0.000875019420009966
2,0,0.02560380842321767,0.003594021176179059,0.000953451016296943
2,0,0.02559489871387203,0.0035692045990473186,0.000966690540409241
2,0,0.02561462533313972,0.0035548704533049694,0.0009183859966026667
2,0,0.025587143663030405,0.0035588055371474,0.000903421107870646
3,0,0.02557738569851678,0.0034202325116031063,0.0008493709473464733
3,0,0.02557150562807249,0.003457776732289065,0.0008822069933208136
3,0,0.02561306188372561,0.003561243814869951,0.000938565682213849
3,0,0.02562627978145312,0.0034866573605447627,0.0008963834828673265
4,0,0.025623394766201575,0.003358964305012845,0.0009207248908634752
4,0,0.02558770647797829,0.003336641456310948,0.0008826240765838287
4,0,0.025567750798132366,0.003333745263994504,0.0008757055850508504
4,0,0.025566499514911228,0.003318510896478517,0.0008633708288797584
5,0,0.02559245553297492,0.0032617263997403475,0.0008985925561342484
5,0,0.02562507723267071,0.003257927269889758,0.0008780790725722909
5,0,0.025568223861643136,0.0032416664810182576,0.0008926275192210689
5,0,0.025580248459934805,0.003224435020596362,0.0008644030710013631
6,0,0.025575203862256157,0.0031392860100962795,0.0008944361369149425
6,0,0.025613847714610016,0.0031954447882106673,0.0009371906972657412
6,0,0.025635533162559836,0.0031899350987842834,0.0009406803217597115
6,0,0.025568475713953376,0.0031284087056962727,0.0008604839587440857
7,0,0.025592897530907814,0.003048711048009304,0.0008516560553405912
7,0,0.02557659280510285,0.0030605388500799355,0.0008600986240288386
7,0,0.02557520875468468,0.003083192835896252,0.0008885387384977478
7,0,0.025613872413762295,0.0030900424722438823,0.0008980269585616695
8,0,0.025633206150422874,0.0029722357759825314,0.0008958847178385044
8,0,0.02560802145789449,0.0029959258766701588,0.0009397637009477386
8,0,0.0256352475605523,0.00290393814838563,0.0008643212656562145
8,0,0.025594845389684616,0.002941459477640306,0.000891269430016669
9,0,0.02562488886491897,0.0029132015119569424,0.0009210895967836946
9,0,0.025612504629251093,0.002902933408936056,0.0008995265413362246
9,0,0.025589351438415738,0.002871254054853358,0.0008914707336001672
9,0,0.02564020575119708,0.002882291924638244,0.0008818929537366599
10,0,0.02563728790443677,0.002751630477201289,0.0008844395532296636
10,0,0.025620123781025027,0.0027431863246676633,0.0008753491846175912
10,0,0.025627313473691734,0.0027562982737062832,0.0008997269900133595
10,0,0.02563649138722282,0.0027832387492824824,0.0009072488233542595
11,0,0.02565826565528718,0.0026649140030479967,0.0008922583256394435
11,0,0.02567217535016915,0.002666141042032112,0.0008987186130327292
11,0,0.025692359804629514,0.002690451694294237,0.0009173836612787384
11,0,0.02568019010150471,0.002673281601462991,0.0008897840337923322
12,0,0.02567678822729832,0.0025035562316099037,0.0008680475433954062
12,0,0.025669309484939545,0.0025610531519095485,0.0009167340094557939
12,0,0.025726295281082202,0.002584859490012511,0.0009435784011983719
12,0,0.025682537849896995,0.0025232824634235256,0.0008854101555278668
13,0,0.025700227331776078,0.0024923963472247125,0.0009087479171844629
13,0,0.025669779534785983,0.0025068156892815844,0.00091940961085642
13,0,0.025689402292482556,0.0025177324913107815,0.0009290048094370808
13,0,0.025690193602051107,0.0024774683902087885,0.0009097159696886172
14,0,0.02566795455864989,0.002441592472127806,0.0009419029112905264
14,0,0.025687402362624803,0.00244185868352174,0.000942140385413017
14,0,0.025651994051459508,0.002339172561485798,0.0008593853915301271
14,0,0.025684125114303943,0.002370571746275975,0.0008935193955086363
15,0,0.025669166547819398,0.002355741603801457,0.0009010037437129097
15,0,0.02569342586928262,0.002284547437627155,0.0008645152959686059
15,0,0.025667940886118092,0.0023318145400247512,0.0009029981304103365
15,0,0.025664509027503814,0.002301637433731976,0.0008752175887377981
16,0,0.02567352150590756,0.0020637843065345897,0.0008749822083000953
16,0,0.025725990576812855,0.0020958244758777513,0.0009039407118390768
16,0,0.025663788307410403,0.00208695828795242,0.0008995177594419473
16,0,0.025669240779601612,0.0020611345666484574,0.0008678110286545677
16,0,0.02563139654776766,0.0024205855395625898,0.0009164647668438526
13,0,0.025649534075696742,0.0027442271868717305,0.00098622625584391
16,0,0.042635769961040695,0.003988987317175737,0.0020888732094080094
15,0,0.02571022370414409,0.002552814630801048,0.0009032484543110643
14,0,0.025609596264168467,0.002532197594908731,0.0008912781717930445
12,0,0.02597743522123985,0.0031868475121065824,0.001188914581411043
16,0,0.025718850349741324,0.0024247512622850432,0.0010012448836612155
13,0,0.13564853082485837,0.012353928553251386,0.0013028883419367262
16,0,0.13765779610219214,0.009706419163068533,0.001303474963198517
12,0,0.13847127894830225,0.013389854292265472,0.0018677354277522008
13,0,0.13721888998224388,0.012505753557976982,0.001313988047360491
16,0,0.14025182849852402,0.009884817305414186,0.0013483342864438546
12,0,0.14007139572293165,0.013591099734046177,0.0019578852511091456
13,0,0.13774637222787847,0.012557441630374394,0.0013164734154375453
15,0,0.025661496424154207,0.0027581224828597387,0.0009969613605121874
16,0,0.14075768594518248,0.009916427844900986,0.0013499978713583146
13,0,0.13801745287782233,0.012581082529865133,0.0013185825139787905
12,0,0.14053850729908773,0.01364486437004848,0.0019762861973588812
15,0,0.1355349060257939,0.011342041910202966,0.0012737394682775162
16,0,0.14057745628508458,0.009896911114069103,0.0013321378651839795
13,0,0.13818154135894734,0.012594864772355196,0.001319499444794883
12,0,0.1407877293518122,0.013668359326697424,0.00197752266420309
15,0,0.13713185175445713,0.011482624599081158,0.0012891846639757894
16,0,0.14043655218655587,0.009884443294916648,0.0013220040886337643
13,0,0.13828898824356178,0.012605001852051035,0.0013201297033514857
15,0,0.1376676130514329,0.01152689012280922,0.0012923776157076408
12,0,0.14100360853372956,0.013685691438992275,0.0019835762384753475
13,0,0.13836868195804763,0.012611248975685514,0.0013197671388885974
16,0,0.14058931319961346,0.009886247285060894,0.0013210529828809406
15,0,0.1379248669862153,0.011545077613882055,0.001289976836011311
12,0,0.1411728232894221,0.013696130426969415,0.0019818117519425408
13,0,0.13843183847152685,0.01262063268286569,0.0013232892568048446
16,0,0.14062642324704508,0.009882676652388489,0.001317726177201814
15,0,0.1380925221145957,0.011559987890994685,0.0012921458616552927
12,0,0.1412863231608597,0.013704052732177221,0.001981227371262499
16,0,0.14058297552232885,0.009875012436847734,0.0013138370883261532
15,0,0.13820385250729864,0.01157124779369409,0.0012945310773703248
15,0,0.13828621384791773,0.011580662724209717,0.00129731660524155
16,0,0.14058793158796012,0.009873102364440644,0.001312251571891981
12,0,0.14135480822751664,0.013708867179766007,0.0019791911129912495
15,0,0.13835155376673597,0.01158851806896891,0.0012998978888572722
16,0,0.14061843746117603,0.009877700799774618,0.0013129222734630135
12,0,0.14137191460768245,0.013710187470884214,0.0019781884347826184
15,0,0.13840023122322362,0.011593093163972055,0.0013013130384322423
16,0,0.14063415283198422,0.009878940005230487,0.001312362965479886
12,0,0.14140416465073505,0.01370921095747433,0.001974056627138876
15,0,0.13843910355157757,0.011597180879431016,0.0013022972303426332
16,0,0.1406114563613354,0.00988191881863985,0.001313448595851931
14,0,0.044444492040439605,0.0038533565844884334,0.0018415421803424858
15,0,0.13847794923743942,0.01160178295452596,0.001303654314410849
12,0,0.14143539739681918,0.013709363208299295,0.001971422755888125
16,0,0.14064013423588853,0.009886546973373584,0.001314776428124549
14,0,0.13823859048569326,0.012059122910590123,0.0014197102012833778
15,0,0.13850784556522738,0.011606321512643661,0.0013058074706538926
12,0,0.14133458547559966,0.013677373199527897,0.0019296970873679358
16,0,0.14062430865659709,0.009887999483058539,0.0013153971151922295
14,0,0.13922399639775376,0.012172336000050646,0.0014147034892944502
15,0,0.13853586242735227,0.011609249454452275,0.001306636480637726
12,0,0.14128020057395718,0.013652070212956616,0.001894599454035655
15,0,0.1385559740459594,0.011612505613419128,0.0013072099012783355
14,0,0.13963243055326016,0.012220588854568571,0.0014207334731593207
12,0,0.14127265238053854,0.013644929907120825,0.0018852341502919622
15,0,0.13857318232099028,0.011615497796673646,0.0013078574195212187
14,0,0.14007688206242913,0.012268834696163225,0.0014462819929119512
0,0,0.12321634680329492,0.011819697692109882,0.0012588295297539856
0,0,0.025633228902305023,0.003714732194576078,0.0008980981377251924
0,0,0.04606831320259378,0.00418474178478556,0.001122050746471743
0,0,0.025690262177982842,0.0022103796276570966,0.001139177872221121
0,0,0.03625339820861909,0.0030939373017520766,0.0011060022249447265
0,0,0.025666684709217315,0.0021752348518707643,0.0010623458415559108
0,0,0.03642927147569273,0.0030839739466055507,0.0010684090486684167
0,0,0.02571488388806459,0.002252642591939752,0.001165207754768614
0,0,0.025849338511948306,0.002512934163081436,0.0011040613550740556
